n, Fixed rect., Fixed circ., Sliding rect., Sliding circ.
10, 2.6491, 2.85357, 1.38873, 1.63938
20, 2.79462, 3.11138, 2.02046, 2.86225
30, 3.00615, 3.31836, 2.34703, 3.49015
40, 2.95859, 3.39785, 2.63542, 3.87544
50, 3.10076, 3.61961, 2.95552, 4.2651
60, 3.09738, 3.68195, 3.19833, 4.39527
70, 3.15864, 3.72375, 3.5044, 4.57989
80, 3.22322, 3.80071, 3.53427, 4.65974
90, 3.27019, 3.87371, 3.62482, 4.71953
100, 3.2266, 3.82603, 3.59089, 4.87793
