n, Fixed rect., Fixed circ., Sliding rect., Sliding circ.
10, 6.31579, 4.453, 5.72004, 3.3433
20, 6.40309, 4.66263, 5.9774, 4.28723
30, 6.41975, 4.94364, 6.11635, 4.9129
40, 6.39529, 5.03964, 6.2114, 5.1691
50, 6.33655, 5.10808, 6.29946, 5.42223
60, 6.35942, 5.21498, 6.44083, 5.75919
70, 6.41168, 5.37241, 6.56891, 5.88768
80, 6.46155, 5.3861, 6.64141, 5.98956
90, 6.41846, 5.48482, 6.58293, 6.30809
100, 6.40698, 5.37445, 6.56957, 6.31852
