n, Fixed rect., Fixed circ., Sliding rect., Sliding circ.
10, 2.20143, 2.4531, 1.02031, 1.02271
20, 2.20988, 2.11719, 1.39774, 1.53437
30, 2.21217, 2.00733, 1.65445, 1.65458
40, 2.201, 2.10932, 1.81531, 2.06028
50, 2.30712, 1.97409, 2.29684, 2.0957
60, 2.19907, 1.98053, 2.16936, 2.03241
70, 2.27103, 2.01711, 2.40287, 2.42922
80, 2.3168, 1.92127, 2.4621, 2.31822
90, 2.25736, 2.01589, 2.48688, 2.57909
100, 2.294, 2.03415, 2.49827, 2.7175
