n, Fixed rect., Fixed circ., Sliding rect., Sliding circ.
10, 0.889134, 2.06787, 0.219603, 0.817119
20, 0.741025, 1.59968, 0.32541, 1.1264
30, 0.702747, 1.45797, 0.385836, 1.16799
40, 0.702413, 1.50637, 0.449594, 1.43678
50, 0.76358, 1.36922, 0.607423, 1.41322
60, 0.667883, 1.34242, 0.602704, 1.37746
70, 0.692834, 1.35003, 0.732434, 1.59089
80, 0.682419, 1.2856, 0.699632, 1.52664
90, 0.698094, 1.32547, 0.748697, 1.66928
100, 0.682728, 1.33012, 0.739699, 1.7538
