n, Fixed rect., Fixed circ., Sliding rect., Sliding circ.
10, 6.44072, 4.62134, 5.82904, 3.63274
20, 6.60466, 5.17178, 6.16891, 5.02181
30, 6.67022, 5.50982, 6.29783, 5.73313
40, 6.62178, 5.68269, 6.43337, 6.14328
50, 6.6487, 5.91561, 6.57723, 6.50017
60, 6.70795, 6.02247, 6.76655, 6.65952
70, 6.73961, 6.14482, 6.97332, 6.89366
80, 6.83263, 6.26155, 7.03648, 7.00087
90, 6.80032, 6.36397, 7.04049, 7.09652
100, 6.78338, 6.29299, 7.00322, 7.17562
