n, Fixed rect., Fixed circ., Sliding rect., Sliding circ.
10, 4.33861, 7.18948, 0.498404, 1.5566
20, 4.2731, 6.89372, 0.878527, 2.33719
30, 4.73671, 7.87333, 1.33086, 2.87131
40, 5.20992, 8.31752, 1.96881, 3.90595
50, 6.09847, 7.72482, 3.47575, 3.82385
60, 5.4122, 7.56533, 3.82569, 4.02054
70, 5.64906, 8.42065, 5.2631, 4.66145
80, 5.94254, 7.7493, 5.0581, 4.67648
90, 6.47911, 8.32656, 5.57508, 5.13351
100, 6.27233, 8.55668, 5.42288, 5.46263
