n, Fixed rect., Fixed circ., Sliding rect., Sliding circ.
10, 0.938128, 2.1846, 0.244719, 1.01888
20, 0.841564, 1.8835, 0.392278, 1.47354
30, 0.782419, 1.87376, 0.490501, 1.76052
40, 0.784415, 1.84312, 0.582736, 1.87144
50, 0.790019, 1.8062, 0.689966, 1.99153
60, 0.761255, 1.82865, 0.76676, 2.18394
70, 0.78616, 1.84841, 0.884963, 2.18097
80, 0.780095, 1.80104, 0.860246, 2.21046
90, 0.774626, 1.81809, 0.878324, 2.38574
100, 0.787737, 1.7588, 0.873782, 2.42004
