n, Fixed rect., Fixed circ., Sliding rect., Sliding circ.
10, 4.48528, 7.45275, 0.559163, 1.8676
20, 5.29097, 8.33569, 1.17017, 3.2821
30, 5.80565, 9.77997, 1.80213, 4.33581
40, 5.99586, 9.59967, 2.65347, 4.89493
50, 6.44349, 10.3646, 3.80877, 5.39956
60, 6.64839, 11.2976, 5.10997, 6.02762
70, 6.98545, 11.7371, 6.42889, 6.25825
80, 7.60954, 10.823, 6.4013, 6.47701
90, 7.92219, 11.4504, 6.64621, 7.16424
100, 8.08808, 11.4894, 6.78722, 7.26804
